OBJECTID,X,Y,areaUnitID,bicycle,bus,carStationWagon,crashDirectionDescription,crashFinancialYear,crashLocation1,crashLocation2,crashSeverity,crashSHDescription,crashYear,directionRoleDescription,fatalCount,fence,flatHill,guardRail,holiday,houseOrBuilding,kerb,light,meshblockId,minorInjuryCount,moped,motorcycle,NumberOfLanes,otherVehicleType,parkedVehicle,pedestrian,region,roadCharacter,roadLane,roadSurface,schoolBus,seriousInjuryCount,slipOrFlood,speedLimit,strayAnimal,streetLight,suv,taxi,temporarySpeedLimit,tlaId,tlaName,trafficControl,trafficIsland,trafficSign,train,tree,truck,unknownVehicleType,urban,vanOrUtility,vehicle,waterRiver,weatherA
640559,1932727.0,5609607.0,545832.0,0.0,0.0,0.0,East,2000/2001,FARNDON ROAD,PAKOWHAI ROAD,Non-Injury Crash,No,2000,East,0.0,1.0,Flat,0.0,,0.0,0.0,Overcast,1404300.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,100.0,0.0,Null,0.0,0.0,,30.0,Hastings District,Nil,0.0,1.0,0.0,0.0,0.0,0.0,Open,1.0,0.0,0.0,Light rain
500053,1917985.0,5649713.0,545911.0,0.0,0.0,0.0,North,2006/2007,SH 5,BEATTIE ROAD,Minor Crash,Yes,2006,South,0.0,0.0,Hill Road,1.0,,0.0,0.0,Overcast,1415900.0,1.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,100.0,0.0,Null,1.0,0.0,70.0,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Heavy rain
23673,1930149.0,5604677.0,548200.0,0.0,0.0,2.0,Null,2007/2008,HASTINGS ST NORTH,QUEEN ST EAST,Non-Injury Crash,No,2007,North,0.0,,Flat,,,,,Overcast,1493400.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,Null,0.0,0.0,,30.0,Hastings District,Give way,,,,,0.0,0.0,Urban,0.0,,,Light rain
163379,1930485.0,5606405.0,547600.0,0.0,0.0,2.0,Null,2005/2006,FREDERICK ST,TOMOANA ROAD,Non-Injury Crash,No,2005,North,0.0,,Flat,,Christmas New Year,,,Overcast,1483800.0,0.0,0.0,0.0,4.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,Null,0.0,0.0,,30.0,Hastings District,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Light rain
465476,1915854.0,5604849.0,545841.0,0.0,0.0,1.0,South,2013/2014,SH 50,WHEATLEY ROAD,Non-Injury Crash,Yes,2014,South,0.0,,Flat,,,,,Bright sun,1462901.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,100.0,,Null,0.0,0.0,,30.0,Hastings District,Unknown,,,,,1.0,0.0,Open,0.0,,,Fine
577752,1930955.0,5603758.0,548100.0,1.0,0.0,1.0,North,2006/2007,WINDSOR AVENUE,HERETAUNGA ST EAST,Non-Injury Crash,No,2006,North,0.0,,Flat,,,,,Bright sun,1500300.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,Null,0.0,0.0,,30.0,Hastings District,Nil,,,,,0.0,0.0,Urban,0.0,,,Fine
76726,1934631.0,5641227.0,545811.0,0.0,0.0,0.0,West,2000/2001,SH 2,TANGOIO SETTLEMENT ROAD S,Non-Injury Crash,Yes,2001,West,0.0,,Hill Road,,,,,Dark,1415600.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,100.0,,None,0.0,0.0,,30.0,Hastings District,Nil,,,,,1.0,0.0,Open,0.0,,,Fine
440164,1929362.0,5605520.0,548200.0,0.0,0.0,1.0,West,2000/2001,HERETAUNGA ST WEST,CHARLES ST,Non-Injury Crash,No,2000,East,0.0,0.0,Flat,0.0,,1.0,0.0,Bright sun,1490100.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,50.0,0.0,Null,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine
291612,1926991.0,5607429.0,545761.0,0.0,0.0,2.0,South,2006/2007,WILSON ROAD,MANCHESTER ST,Non-Injury Crash,No,2006,West,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,1470003.0,0.0,0.0,0.0,2.0,0.0,1.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,50.0,0.0,Null,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Light rain
190740,1928447.0,5606001.0,548500.0,0.0,0.0,0.0,South,2016/2017,MARAEKAKAHO ROAD,ORCHARD ROAD,Non-Injury Crash,No,2017,North,0.0,,Flat,,,,,Twilight,1479600.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,On,0.0,0.0,,30.0,Hastings District,Unknown,,,,,1.0,0.0,Urban,2.0,,,Fine
96031,1932573.0,5603553.0,545721.0,0.0,0.0,2.0,East,2014/2015,CROSSES ROAD,ST GEORGES ROAD,Non-Injury Crash,No,2015,East,0.0,,Flat,,,,,Overcast,1473100.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,None,0.0,0.0,,30.0,Hastings District,Nil,,,,,0.0,0.0,Urban,0.0,,,Light rain
442008,1924521.0,5607628.0,548612.0,0.0,0.0,1.0,Null,2008/2009,CARTIER CRESCENT,HUDSON ROAD,Serious Crash,No,2008,East,0.0,,Flat,,,,,Dark,1474112.0,0.0,0.0,0.0,2.0,0.0,,1.0,Hawke's Bay Region,Nil,2-way,Sealed,0.0,1.0,,50.0,,On,0.0,0.0,,30.0,Hastings District,Nil,,,,,0.0,0.0,Urban,0.0,,,Fine
637957,1929340.0,5605466.0,547700.0,0.0,1.0,0.0,West,2017/2018,CHARLES ST,HERETAUNGA ST WEST,Non-Injury Crash,No,2018,East,0.0,,Flat,,,,,Dark,1487700.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,On,0.0,0.0,,30.0,Hastings District,Nil,,,,,0.0,0.0,Urban,1.0,,,Fine
293358,1931216.0,5600933.0,545762.0,0.0,0.0,1.0,North,2002/2003,TE AUTE ROAD,GILPIN ROAD,Non-Injury Crash,No,2002,North,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,1465200.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,100.0,0.0,Null,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine
635172,1924445.1196,5616672.8751,545821.0,0.0,0.0,1.0,South,2018/2019,SWAMP ROAD,OMARUNUI SETTLEMENT ROAD,Minor Crash,No,2019,South,0.0,1.0,Flat,0.0,,0.0,0.0,Twilight,1408600.0,1.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,100.0,0.0,None,0.0,0.0,,30.0,Hastings District,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine
183668,1925321.0,5599569.0,545852.0,0.0,0.0,3.0,Null,2015/2016,SH 2,SH 50A,Minor Crash,Yes,2016,North,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,1469600.0,1.0,0.0,0.0,2.0,0.0,3.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,80.0,0.0,On,0.0,0.0,,30.0,Hastings District,Give way,0.0,0.0,0.0,0.0,0.0,0.0,Open,1.0,0.0,0.0,Light rain
680526,1929851.0,5605275.0,548200.0,0.0,0.0,1.0,Null,2002/2003,KING ST NORTH,AVENUE ROAD WEST,Non-Injury Crash,No,2002,West,0.0,,Flat,,,,,Overcast,1490900.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,Null,0.0,0.0,,30.0,Hastings District,Give way,,,,,0.0,0.0,Urban,1.0,,,Light rain
368333,1929102.0,5606519.0,547700.0,0.0,0.0,2.0,North,2006/2007,PAKOWHAI ROAD,FRIMLEY ROAD,Non-Injury Crash,No,2007,West,0.0,,Flat,,,,,Overcast,1485800.0,0.0,0.0,0.0,4.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,Null,0.0,0.0,,30.0,Hastings District,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Light rain
613545,1931315.0,5606271.0,548000.0,0.0,0.0,2.0,North,1999/2000,HARLECH ST,CAROLINE ROAD,Non-Injury Crash,No,2000,South,0.0,,Flat,,,,,Bright sun,1496200.0,0.0,0.0,0.0,1.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,Null,0.0,0.0,,30.0,Hastings District,Nil,,,,,0.0,0.0,Urban,0.0,,,Fine
642159,1917299.0,5654441.0,545912.0,0.0,0.0,1.0,North,2004/2005,SH 5,TITIOKURA SUMMIT,Non-Injury Crash,Yes,2004,South,0.0,,Hill Road,,,,,Overcast,1414504.0,0.0,0.0,0.0,4.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,100.0,,Null,0.0,0.0,,30.0,Hastings District,Nil,,,,,0.0,0.0,Open,1.0,,,Light rain
333459,1922349.0,5639753.0,545811.0,0.0,0.0,1.0,North,2003/2004,SH 5,GLENGARRY ROAD,Non-Injury Crash,Yes,2003,South,0.0,0.0,Hill Road,0.0,,0.0,0.0,Overcast,1414600.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,100.0,0.0,Null,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Light rain
660524,1930150.0,5604982.0,548200.0,0.0,0.0,2.0,Null,2001/2002,Z CPK K MART,KARAMU/AVENUE,Non-Injury Crash,No,2002,West,0.0,,Flat,,,,,Overcast,1492900.0,0.0,0.0,0.0,1.0,0.0,,,Hawke's Bay Region,Nil,Off road,Sealed,0.0,0.0,,50.0,,Null,0.0,0.0,,30.0,Hastings District,Nil,,,,,0.0,0.0,Urban,0.0,,,Fine
342109,1929179.0,5605159.0,548200.0,1.0,0.0,1.0,Null,2006/2007,SOUTHAMPTON ST WEST,SOUTHAMPTON ROAD,Minor Crash,No,2006,North,0.0,,Flat,,,,,Dark,1488600.0,1.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,On,0.0,0.0,,30.0,Hastings District,Give way,,,,,0.0,0.0,Urban,0.0,,,Fine
734609,1932520.0,5610221.0,545832.0,0.0,0.0,1.0,South,2000/2001,PAKOWHAI ROAD,HODGSON ROAD,Non-Injury Crash,No,2001,North,0.0,1.0,Flat,0.0,,0.0,0.0,Bright sun,1404100.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,100.0,0.0,Null,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,1.0,0.0,0.0,Fine
191820,1928436.0,5603458.0,545761.0,0.0,0.0,0.0,Null,2004/2005,RAILWAY ROAD SOUTH,TOLLEMACHE ROAD WEST,Minor Crash,No,2005,South,0.0,,Flat,,,,,Bright sun,1469100.0,1.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,100.0,,Null,0.0,0.0,,30.0,Hastings District,Stop,,,,,2.0,0.0,Open,0.0,,,Fine
265100,1929905.0,5605001.0,548200.0,0.0,0.0,2.0,Null,2000/2001,QUEEN ST EAST,RUSSELL ST NORTH,Non-Injury Crash,No,2001,East,0.0,,Flat,,,,,Bright sun,1492200.0,0.0,0.0,0.0,3.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,Null,0.0,1.0,,30.0,Hastings District,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Fine
186231,1929682.0,5606704.0,547600.0,0.0,0.0,2.0,South,2002/2003,NGAIO ST,DUKE ST,Non-Injury Crash,No,2003,South,0.0,0.0,Flat,0.0,,0.0,0.0,Dark,1485200.0,0.0,0.0,0.0,2.0,0.0,1.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,50.0,0.0,On,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine
118047,1930335.8136,5604826.6231,548200.0,0.0,0.0,2.0,Null,2019/2020,ST AUBYN STREET EAST,HASTINGS STREET NORTH,Minor Crash,No,2020,South,0.0,,Flat,,,,,Dark,1493501.0,1.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,On,0.0,0.0,,30.0,Hastings District,Stop,,,,,0.0,0.0,Urban,0.0,,,Light rain
166373,1929910.0,5605040.0,548200.0,0.0,0.0,2.0,Null,2004/2005,Z CPK HASTINGS HEALTH,RUSSELL ST N / QUEEN ST E,Non-Injury Crash,No,2005,South,0.0,,Flat,,,,,Overcast,1491300.0,0.0,0.0,0.0,0.0,0.0,,,Hawke's Bay Region,Nil,Off road,Sealed,0.0,0.0,,50.0,,Null,0.0,0.0,,30.0,Hastings District,Nil,,,,,0.0,0.0,Urban,0.0,,,Light rain
565664,1922769.0,5596296.0,545851.0,0.0,0.0,1.0,North,2004/2005,SH 2,TE MAHANGA ROAD,Fatal Crash,Yes,2005,North,1.0,,Flat,,,,,Dark,1463900.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,1.0,,100.0,,None,0.0,0.0,,30.0,Hastings District,Nil,,,,,1.0,0.0,Open,0.0,,,Light rain
236417,1929750.0,5604603.0,548200.0,0.0,0.0,2.0,North,2014/2015,LYNDON ROAD EAST,WARREN ST SOUTH,Non-Injury Crash,No,2015,North,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,1492500.0,0.0,0.0,0.0,2.0,0.0,1.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,50.0,0.0,Null,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine
686585,1927293.0,5607650.0,548400.0,0.0,0.0,2.0,Null,2004/2005,OMAHU ROAD,WILSON ROAD,Non-Injury Crash,No,2005,North,0.0,0.0,Flat,0.0,,0.0,0.0,Dark,1473500.0,0.0,0.0,0.0,2.0,0.0,1.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,50.0,0.0,On,0.0,0.0,,30.0,Hastings District,Give way,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine
158122,1916081.0,5604836.0,545841.0,0.0,0.0,0.0,Null,2014/2015,SH 50,MARAEKAKAHO ROAD,Non-Injury Crash,Yes,2015,West,0.0,,Flat,,,,,Bright sun,1462901.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,100.0,,Off,1.0,0.0,,30.0,Hastings District,Give way,,,,,1.0,0.0,Open,0.0,,,Fine
101010,1933834.0,5609801.0,545832.0,0.0,0.0,1.0,West,2002/2003,FARNDON ROAD,KOHUPATIKI ROAD W,Non-Injury Crash,No,2003,East,0.0,,Flat,,,,,Bright sun,1404200.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,100.0,,Null,0.0,0.0,,30.0,Hastings District,Nil,,,,,1.0,0.0,Open,0.0,,,Fine
252800,1920019.0,5645253.0,545811.0,0.0,0.0,1.0,North,2017/2018,SH 5,MCALLISTER ENT,Non-Injury Crash,Yes,2018,South,0.0,0.0,Hill Road,0.0,,0.0,0.0,Dark,1414700.0,0.0,0.0,0.0,3.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,100.0,0.0,None,0.0,0.0,,30.0,Hastings District,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Fine
630175,1924963.0,5607608.0,548612.0,0.0,0.0,1.0,North,2012/2013,COLUMBUS CRESCENT,CHATHAM ROAD N,Non-Injury Crash,No,2013,North,0.0,0.0,Flat,0.0,,0.0,0.0,Dark,1474117.0,0.0,0.0,0.0,2.0,0.0,1.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,50.0,0.0,None,1.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine
612120,1929355.0,5605330.0,548200.0,0.0,0.0,0.0,North,2016/2017,EASTBOURNE ST WEST,SOUTHLAND ROAD,Non-Injury Crash,No,2016,South,0.0,0.0,Flat,0.0,,0.0,0.0,Bright sun,1488800.0,0.0,0.0,0.0,2.0,0.0,1.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,50.0,0.0,Null,0.0,0.0,,30.0,Hastings District,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Urban,2.0,0.0,0.0,Fine
219368,1905094.0,5620727.0,545821.0,0.0,0.0,0.0,South,2018/2019,TAIHAPE ROAD,SINCLAIRS LOOP N,Serious Crash,No,2018,North,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,1410100.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,1.0,0.0,100.0,0.0,Null,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,2.0,0.0,Open,0.0,0.0,0.0,Fine
112159,1929410.0,5608785.0,545710.0,0.0,0.0,2.0,South,2001/2002,SH 50A,EVENDEN ROAD,Non-Injury Crash,Yes,2001,North,0.0,,Flat,,,,,Bright sun,1471201.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,100.0,,Null,0.0,0.0,,30.0,Hastings District,Nil,,,,,0.0,0.0,Open,0.0,,,Fine
164673,1928076.0,5605578.0,547900.0,0.0,0.0,1.0,Null,2012/2013,WENTWORTH ST,GORDON ROAD,Non-Injury Crash,No,2012,North,0.0,1.0,Flat,0.0,,0.0,0.0,Twilight,1479900.0,0.0,0.0,0.0,1.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,50.0,0.0,Off,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine
467216,1930078.0,5605165.0,548200.0,0.0,0.0,2.0,South,2005/2006,Z CPK K MART,RUSSELL/ST AUBYN,Non-Injury Crash,No,2005,East,0.0,,Flat,,Christmas New Year,,,Bright sun,1492300.0,0.0,0.0,0.0,1.0,0.0,,,Hawke's Bay Region,Nil,Off road,Sealed,0.0,0.0,,50.0,,Null,0.0,0.0,,30.0,Hastings District,Nil,,,,,0.0,0.0,Urban,0.0,,,Fine
648943,1908312.0,5674921.0,545911.0,0.0,0.0,1.0,North,2004/2005,SH 5,TATARAAKINA ROAD,Non-Injury Crash,Yes,2004,South,0.0,0.0,Hill Road,0.0,,0.0,1.0,Overcast,1281200.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,100.0,0.0,Null,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,0.0,0.0,0.0,Light rain
734224,1918849.0,5648352.0,545811.0,0.0,0.0,1.0,North,2014/2015,SH 5,WAIPUNGA ROAD,Non-Injury Crash,Yes,2014,South,0.0,,Hill Road,,,,,Dark,1415000.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,100.0,,Off,0.0,0.0,,30.0,Hastings District,Nil,,,,,0.0,0.0,Open,0.0,,,Fine
439499,1926693.0,5607960.0,548400.0,0.0,0.0,2.0,West,2010/2011,OMAHU ROAD,RAUPARE ROAD,Minor Crash,No,2010,West,0.0,0.0,Flat,0.0,Christmas New Year,0.0,0.0,Overcast,1473400.0,2.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,1.0,50.0,0.0,Null,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Heavy rain
607215,1928197.0,5605145.0,547900.0,0.0,0.0,1.0,North,2003/2004,FLORENCE ST,OLIPHANT ROAD,Non-Injury Crash,No,2003,North,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,1480500.0,0.0,0.0,0.0,2.0,0.0,1.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,50.0,0.0,Null,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,1.0,0.0,0.0,Fine
260987,1934001.0,5600989.0,548832.0,0.0,0.0,1.0,North,2002/2003,GREENWOOD ROAD,TOKOMARU DRIVE,Non-Injury Crash,No,2003,South,0.0,1.0,Flat,0.0,,0.0,0.0,Dark,1510800.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,50.0,0.0,On,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine
409513,1935104.0,5648289.0,545911.0,0.0,0.0,0.0,North,2000/2001,SH 2,KAIWAKA ROAD,Non-Injury Crash,Yes,2000,South,0.0,0.0,Hill Road,0.0,,0.0,0.0,Bright sun,1415200.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,100.0,0.0,Null,0.0,0.0,,30.0,Hastings District,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,Open,1.0,0.0,0.0,Fine
303123,1930356.0,5613673.0,545831.0,0.0,0.0,1.0,East,2015/2016,SH 50,FRANKLIN ROAD,Non-Injury Crash,Yes,2016,West,0.0,,Flat,,,,,Bright sun,1404600.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,100.0,,Null,0.0,0.0,,30.0,Hastings District,Nil,,,,,0.0,0.0,Open,1.0,,,Fine
684058,1927718.0,5605448.0,545761.0,0.0,0.0,1.0,North,2000/2001,MARAEKAKAHO ROAD,WALL ROAD,Minor Crash,No,2001,South,0.0,0.0,Flat,0.0,,0.0,0.0,Dark,1469905.0,1.0,1.0,0.0,2.0,0.0,1.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,50.0,0.0,On,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Light rain
655446,1929560.0,5605258.0,548200.0,0.0,0.0,2.0,Null,2002/2003,NELSON ST NORTH,HERETAUNGA ST WEST,Non-Injury Crash,No,2002,North,0.0,,Flat,,,,,Bright sun,1490100.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,Null,0.0,1.0,,30.0,Hastings District,Traffic Signals,,,,,0.0,0.0,Urban,0.0,,,Fine
357389,1930341.0,5604822.0,548200.0,0.0,0.0,2.0,Null,2010/2011,ST AUBYN ST EAST,HASTINGS ST NORTH,Non-Injury Crash,No,2011,South,0.0,,Flat,,,,,Overcast,1494400.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,Null,0.0,0.0,,30.0,Hastings District,Stop,,,,,0.0,0.0,Urban,0.0,,,Fine
295441,1924853.0,5606432.0,548620.0,0.0,0.0,2.0,North,2014/2015,SUNDERLAND DRIVE,BIRKENHEAD CRESCENT,Non-Injury Crash,No,2015,North,0.0,0.0,Flat,0.0,,0.0,0.0,Dark,1474900.0,0.0,0.0,0.0,2.0,0.0,1.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,50.0,0.0,On,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Fine
98121,1932652.0,5609542.0,545832.0,0.0,0.0,1.0,Null,2001/2002,PAKOWHAI ROAD,FARNDON ROAD,Minor Crash,No,2001,South,0.0,,Flat,,,,,Bright sun,1404300.0,2.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,Null,0.0,0.0,,30.0,Hastings District,Give way,,,,,0.0,0.0,Urban,1.0,,,Fine
452093,1919901.0,5612502.0,545821.0,0.0,0.0,0.0,West,2004/2005,TAIHAPE ROAD,OHITI ROAD,Serious Crash,No,2004,South,0.0,0.0,Flat,0.0,,0.0,0.0,Dark,1408401.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,1.0,0.0,100.0,0.0,None,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Open,1.0,0.0,0.0,Light rain
70439,1936792.0,5612720.0,545832.0,0.0,0.0,2.0,North,2004/2005,SH 2,HELLYERS LANE,Non-Injury Crash,Yes,2004,North,0.0,,Flat,,Christmas New Year,,,Dark,1404200.0,0.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Bridge,2-way,Sealed,0.0,0.0,,100.0,,On,0.0,0.0,,30.0,Hastings District,Nil,,,,,0.0,0.0,Open,0.0,,,Light rain
165902,1924435.0,5606994.0,548612.0,0.0,0.0,1.0,Null,2007/2008,WALTON WAY,TENBY TERRACE,Non-Injury Crash,No,2007,North,0.0,0.0,Flat,0.0,,0.0,1.0,Dark,1474400.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,0.0,50.0,0.0,On,0.0,0.0,,30.0,Hastings District,Nil,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,0.0,0.0,Light rain
171315,1929641.0,5605117.0,548200.0,1.0,0.0,1.0,South,2010/2011,KING ST SOUTH,HERETAUNGA ST WEST,Serious Crash,No,2010,North,0.0,0.0,Flat,0.0,,0.0,0.0,Overcast,1489000.0,0.0,0.0,0.0,2.0,0.0,0.0,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,1.0,0.0,50.0,0.0,Null,0.0,0.0,,30.0,Hastings District,Give way,0.0,0.0,0.0,0.0,0.0,0.0,Urban,0.0,1.0,0.0,Fine
180119,1931435.0,5605266.0,548000.0,0.0,0.0,1.0,West,2017/2018,WILLOWPARK ROAD NORTH,FENWICK ST,Minor Crash,No,2018,West,0.0,,Flat,,,,,Bright sun,1497100.0,1.0,0.0,0.0,2.0,0.0,,,Hawke's Bay Region,Nil,2-way,Sealed,0.0,0.0,,50.0,,Null,0.0,0.0,,30.0,Hastings District,Nil,,,,,0.0,0.0,Urban,1.0,,,Fine
